,customer_id,customer_name,gender,age,home_address,zip_code,city,state,country,order_id,payment,order_date,delivery_date,sales_id,product_id,sale_price_per_unit,QTY_in_stock,total_price,product_type,product_name,size,color,purchase_price_per_unit,order_QTY,order_day,order_day_name,order_month,delivery_day,diff_order_and_delivary
425,94,Otha Skein,Genderqueer,46,368 Morrison MeadowApt. 117,1037,East Isla,Western Australia,Australia,401,24512,2021-08-14,2021-08-24,1999,92,118,2,236,Shirt,Flannel,M,blue,96,73,14,Saturday,8,24,10
426,94,Otha Skein,Genderqueer,46,368 Morrison MeadowApt. 117,1037,East Isla,Western Australia,Australia,401,24512,2021-08-14,2021-08-24,2000,647,93,2,186,Jacket,Coach,M,green,115,63,14,Saturday,8,24,10
427,94,Otha Skein,Genderqueer,46,368 Morrison MeadowApt. 117,1037,East Isla,Western Australia,Australia,401,24512,2021-08-14,2021-08-24,2001,422,107,3,321,Jacket,Denim,M,red,92,43,14,Saturday,8,24,10
428,95,Pierre Rockwill,Non-binary,33,09 Doyle MallApt. 066,3891,Port Jordan,Western Australia,Australia,314,49262,2021-08-14,2021-08-17,1535,869,113,2,226,Trousers,Chinos,XL,indigo,100,78,14,Saturday,8,17,3
429,95,Pierre Rockwill,Non-binary,33,09 Doyle MallApt. 066,3891,Port Jordan,Western Australia,Australia,314,49262,2021-08-14,2021-08-17,1536,815,117,3,351,Jacket,Shearling,XS,yellow,95,66,14,Saturday,8,17,3
430,95,Pierre Rockwill,Non-binary,33,09 Doyle MallApt. 066,3891,Port Jordan,Western Australia,Australia,314,49262,2021-08-14,2021-08-17,1537,884,94,3,282,Trousers,Cords,XL,orange,113,72,14,Saturday,8,17,3
431,95,Pierre Rockwill,Non-binary,33,09 Doyle MallApt. 066,3891,Port Jordan,Western Australia,Australia,314,49262,2021-08-14,2021-08-17,1538,1257,112,3,336,Trousers,Tracksuit Bottoms,M,violet,91,73,14,Saturday,8,17,3
432,95,Pierre Rockwill,Non-binary,33,09 Doyle MallApt. 066,3891,Port Jordan,Western Australia,Australia,314,49262,2021-08-14,2021-08-17,1539,205,98,1,98,Shirt,Camp Collared,XS,violet,112,72,14,Saturday,8,17,3
433,95,Pierre Rockwill,Non-binary,33,09 Doyle MallApt. 066,3891,Port Jordan,Western Australia,Australia,314,49262,2021-08-14,2021-08-17,1540,829,117,3,351,Jacket,Shearling,XL,blue,95,79,14,Saturday,8,17,3
434,95,Pierre Rockwill,Non-binary,33,09 Doyle MallApt. 066,3891,Port Jordan,Western Australia,Australia,314,49262,2021-08-14,2021-08-17,1541,935,96,3,288,Trousers,Drawstring,XS,indigo,104,61,14,Saturday,8,17,3
435,96,Garvy Davioud,Genderfluid,41,461 Nader LaneApt. 460,2012,Hudsontown,New South Wales,Australia,69,40619,2021-03-08,2021-03-28,303,103,118,1,118,Shirt,Flannel,L,violet,96,76,8,Monday,3,28,20
436,96,Garvy Davioud,Genderfluid,41,461 Nader LaneApt. 460,2012,Hudsontown,New South Wales,Australia,69,40619,2021-03-08,2021-03-28,304,175,98,3,294,Shirt,Camp Collared,XS,red,112,77,8,Monday,3,28,20
437,96,Garvy Davioud,Genderfluid,41,461 Nader LaneApt. 460,2012,Hudsontown,New South Wales,Australia,69,40619,2021-03-08,2021-03-28,305,1059,93,1,93,Trousers,Joggers,XL,orange,94,44,8,Monday,3,28,20
438,96,Garvy Davioud,Genderfluid,41,461 Nader LaneApt. 460,2012,Hudsontown,New South Wales,Australia,69,40619,2021-03-08,2021-03-28,306,1210,105,2,210,Trousers,Pleated,XS,blue,90,62,8,Monday,3,28,20
439,96,Garvy Davioud,Genderfluid,41,461 Nader LaneApt. 460,2012,Hudsontown,New South Wales,Australia,69,40619,2021-03-08,2021-03-28,307,817,117,2,234,Jacket,Shearling,M,yellow,95,60,8,Monday,3,28,20
440,96,Garvy Davioud,Genderfluid,41,461 Nader LaneApt. 460,2012,Hudsontown,New South Wales,Australia,69,40619,2021-03-08,2021-03-28,308,616,112,3,336,Jacket,Cardigan,S,blue,118,53,8,Monday,3,28,20
441,96,Garvy Davioud,Genderfluid,41,461 Nader LaneApt. 460,2012,Hudsontown,New South Wales,Australia,362,21601,2021-09-30,2021-10-07,1787,788,91,1,91,Jacket,Pullover,L,green,114,72,30,Thursday,9,7,23
442,96,Garvy Davioud,Genderfluid,41,461 Nader LaneApt. 460,2012,Hudsontown,New South Wales,Australia,362,21601,2021-09-30,2021-10-07,1788,5,96,2,192,Shirt,Oxford Cloth,XS,orange,114,45,30,Thursday,9,7,23
443,96,Garvy Davioud,Genderfluid,41,461 Nader LaneApt. 460,2012,Hudsontown,New South Wales,Australia,362,21601,2021-09-30,2021-10-07,1789,1153,102,3,306,Trousers,Cargo Pants,L,violet,106,74,30,Thursday,9,7,23
444,96,Garvy Davioud,Genderfluid,41,461 Nader LaneApt. 460,2012,Hudsontown,New South Wales,Australia,362,21601,2021-09-30,2021-10-07,1790,816,117,1,117,Jacket,Shearling,S,yellow,95,48,30,Thursday,9,7,23
445,97,Dean McLarty,Female,39,6303 Nate BoulevardSuite 368,2815,North Ellabury,Northern Territory,Australia,477,37504,2021-06-20,2021-06-26,2350,1023,90,2,180,Trousers,Relaxed Leg,L,orange,95,78,20,Sunday,6,26,6
446,97,Dean McLarty,Female,39,6303 Nate BoulevardSuite 368,2815,North Ellabury,Northern Territory,Australia,477,37504,2021-06-20,2021-06-26,2351,826,117,1,117,Jacket,Shearling,S,blue,95,72,20,Sunday,6,26,6
447,97,Dean McLarty,Female,39,6303 Nate BoulevardSuite 368,2815,North Ellabury,Northern Territory,Australia,477,37504,2021-06-20,2021-06-26,2352,208,98,2,196,Shirt,Camp Collared,L,violet,112,42,20,Sunday,6,26,6
448,97,Dean McLarty,Female,39,6303 Nate BoulevardSuite 368,2815,North Ellabury,Northern Territory,Australia,477,37504,2021-06-20,2021-06-26,2353,680,113,1,113,Jacket,Parka,XS,green,119,75,20,Sunday,6,26,6
449,97,Dean McLarty,Female,39,6303 Nate BoulevardSuite 368,2815,North Ellabury,Northern Territory,Australia,477,37504,2021-06-20,2021-06-26,2354,95,118,2,236,Shirt,Flannel,XS,indigo,96,46,20,Sunday,6,26,6
450,97,Dean McLarty,Female,39,6303 Nate BoulevardSuite 368,2815,North Ellabury,Northern Territory,Australia,919,53662,2021-06-29,2021-07-21,4595,932,96,1,96,Trousers,Drawstring,M,blue,104,41,29,Tuesday,6,21,8
451,99,Benji Vineall,Genderqueer,75,468 Shields CircleApt. 480,296,Port Madelineberg,Tasmania,Australia,324,10411,2021-07-05,2021-07-16,1589,122,92,2,184,Shirt,Denim,M,green,115,66,5,Monday,7,16,11
452,99,Benji Vineall,Genderqueer,75,468 Shields CircleApt. 480,296,Port Madelineberg,Tasmania,Australia,324,10411,2021-07-05,2021-07-16,1590,135,92,3,276,Shirt,Denim,XS,violet,115,73,5,Monday,7,16,11
453,99,Benji Vineall,Genderqueer,75,468 Shields CircleApt. 480,296,Port Madelineberg,Tasmania,Australia,324,10411,2021-07-05,2021-07-16,1591,647,93,3,279,Jacket,Coach,M,green,115,63,5,Monday,7,16,11
454,99,Benji Vineall,Genderqueer,75,468 Shields CircleApt. 480,296,Port Madelineberg,Tasmania,Australia,324,10411,2021-07-05,2021-07-16,1592,269,95,2,190,Shirt,Polo,XL,blue,117,70,5,Monday,7,16,11
455,99,Benji Vineall,Genderqueer,75,468 Shields CircleApt. 480,296,Port Madelineberg,Tasmania,Australia,324,10411,2021-07-05,2021-07-16,1593,741,109,3,327,Jacket,Peacoat,S,orange,102,73,5,Monday,7,16,11
456,100,Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,447,59708,2021-01-10,2021-01-23,2214,1095,115,1,115,Trousers,Cropped,XS,yellow,99,41,10,Sunday,1,23,13
457,100,Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,447,59708,2021-01-10,2021-01-23,2215,1124,102,2,204,Trousers,Cargo Pants,XL,red,106,45,10,Sunday,1,23,13
458,100,Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,447,59708,2021-01-10,2021-01-23,2216,14,96,2,192,Shirt,Oxford Cloth,XL,yellow,114,50,10,Sunday,1,23,13
459,100,Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,447,59708,2021-01-10,2021-01-23,2217,701,119,3,357,Jacket,Trench Coat,S,red,112,54,10,Sunday,1,23,13
460,100,Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,447,59708,2021-01-10,2021-01-23,2218,427,107,3,321,Jacket,Denim,M,orange,92,48,10,Sunday,1,23,13
461,100,Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,447,59708,2021-01-10,2021-01-23,2219,719,119,1,119,Jacket,Trench Coat,XL,green,112,53,10,Sunday,1,23,13
462,100,Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,780,37821,2021-01-27,2021-01-29,3897,902,94,1,94,Trousers,Cords,M,indigo,113,52,27,Wednesday,1,29,2
463,100,Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,780,37821,2021-01-27,2021-01-29,3898,295,105,2,210,Shirt,Cuban Collar,XS,green,93,63,27,Wednesday,1,29,2
464,100,Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,780,37821,2021-01-27,2021-01-29,3899,21,96,1,96,Shirt,Oxford Cloth,S,blue,114,51,27,Wednesday,1,29,2
465,100,Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,780,37821,2021-01-27,2021-01-29,3900,1249,112,3,336,Trousers,Tracksuit Bottoms,XL,blue,91,68,27,Wednesday,1,29,2
466,100,Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,780,37821,2021-01-27,2021-01-29,3901,165,91,1,91,Shirt,Linen,XS,indigo,116,70,27,Wednesday,1,29,2
467,100,Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,780,37821,2021-01-27,2021-01-29,3902,1217,105,1,105,Trousers,Pleated,M,indigo,90,48,27,Wednesday,1,29,2
468,100,Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,780,37821,2021-01-27,2021-01-29,3903,402,119,1,119,Shirt,Casual Slim Fit,M,green,113,67,27,Wednesday,1,29,2
469,100,Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,873,55341,2021-04-25,2021-05-07,4370,418,119,1,119,Shirt,Casual Slim Fit,L,violet,113,65,25,Sunday,4,7,18
470,100,Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,873,55341,2021-04-25,2021-05-07,4371,440,107,1,107,Jacket,Denim,XS,blue,92,49,25,Sunday,4,7,18
471,100,Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,873,55341,2021-04-25,2021-05-07,4372,429,107,1,107,Jacket,Denim,XL,orange,92,79,25,Sunday,4,7,18
472,100,Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,873,55341,2021-04-25,2021-05-07,4373,731,119,2,238,Jacket,Trench Coat,S,violet,112,69,25,Sunday,4,7,18
473,100,Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,873,55341,2021-04-25,2021-05-07,4374,1126,102,1,102,Trousers,Cargo Pants,S,orange,106,60,25,Sunday,4,7,18
474,102,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,467,23636,2021-02-24,2021-03-10,2301,356,94,1,94,Shirt,Henley,S,orange,92,46,24,Wednesday,2,10,14
475,102,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,467,23636,2021-02-24,2021-03-10,2302,1152,102,1,102,Trousers,Cargo Pants,M,violet,106,58,24,Wednesday,2,10,14
476,102,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,467,23636,2021-02-24,2021-03-10,2303,1210,105,3,315,Trousers,Pleated,XS,blue,90,62,24,Wednesday,2,10,14
477,102,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,467,23636,2021-02-24,2021-03-10,2304,694,113,1,113,Jacket,Parka,XL,indigo,119,78,24,Wednesday,2,10,14
478,102,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,467,23636,2021-02-24,2021-03-10,2305,979,97,1,97,Trousers,Slim-Fit,XL,violet,119,48,24,Wednesday,2,10,14
479,102,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,467,23636,2021-02-24,2021-03-10,2306,625,112,3,336,Jacket,Cardigan,XS,violet,118,40,24,Wednesday,2,10,14
480,102,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,621,41563,2021-07-16,2021-08-07,3083,416,119,1,119,Shirt,Casual Slim Fit,S,violet,113,50,16,Friday,7,7,9
481,102,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,621,41563,2021-07-16,2021-08-07,3084,486,118,1,118,Jacket,Puffer,S,violet,110,46,16,Friday,7,7,9
482,102,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,621,41563,2021-07-16,2021-08-07,3085,270,95,3,285,Shirt,Polo,XS,indigo,117,47,16,Friday,7,7,9
483,102,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,621,41563,2021-07-16,2021-08-07,3086,472,118,1,118,Jacket,Puffer,M,green,110,72,16,Friday,7,7,9
484,102,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,852,42616,2021-04-11,2021-05-08,4277,579,100,2,200,Jacket,Bomber,XL,green,90,79,11,Sunday,4,8,3
485,102,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,852,42616,2021-04-11,2021-05-08,4278,229,106,3,318,Shirt,Chambray,XL,green,105,58,11,Sunday,4,8,3
486,102,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,852,42616,2021-04-11,2021-05-08,4279,623,112,2,224,Jacket,Cardigan,L,indigo,118,40,11,Sunday,4,8,3
487,102,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,852,42616,2021-04-11,2021-05-08,4280,120,92,3,276,Shirt,Denim,XS,green,115,66,11,Sunday,4,8,3
488,102,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,852,42616,2021-04-11,2021-05-08,4281,1047,90,1,90,Trousers,Relaxed Leg,M,violet,95,46,11,Sunday,4,8,3
489,103,Monica Teodorski,Bigender,77,100 Stokes ParkwayApt. 307,2603,South Nathan,South Australia,Australia,464,26925,2021-06-29,2021-07-25,2285,1235,112,1,112,Trousers,Tracksuit Bottoms,XS,yellow,91,76,29,Tuesday,6,25,4
490,103,Monica Teodorski,Bigender,77,100 Stokes ParkwayApt. 307,2603,South Nathan,South Australia,Australia,464,26925,2021-06-29,2021-07-25,2286,498,102,2,204,Jacket,Windbreaker,L,orange,109,68,29,Tuesday,6,25,4
491,103,Monica Teodorski,Bigender,77,100 Stokes ParkwayApt. 307,2603,South Nathan,South Australia,Australia,464,26925,2021-06-29,2021-07-25,2287,495,102,3,306,Jacket,Windbreaker,XS,orange,109,70,29,Tuesday,6,25,4
492,103,Monica Teodorski,Bigender,77,100 Stokes ParkwayApt. 307,2603,South Nathan,South Australia,Australia,464,26925,2021-06-29,2021-07-25,2288,18,96,3,288,Shirt,Oxford Cloth,L,green,114,52,29,Tuesday,6,25,4
493,103,Monica Teodorski,Bigender,77,100 Stokes ParkwayApt. 307,2603,South Nathan,South Australia,Australia,464,26925,2021-06-29,2021-07-25,2289,263,95,2,190,Shirt,Polo,L,green,117,68,29,Tuesday,6,25,4
494,103,Monica Teodorski,Bigender,77,100 Stokes ParkwayApt. 307,2603,South Nathan,South Australia,Australia,464,26925,2021-06-29,2021-07-25,2290,205,98,3,294,Shirt,Camp Collared,XS,violet,112,72,29,Tuesday,6,25,4
495,103,Monica Teodorski,Bigender,77,100 Stokes ParkwayApt. 307,2603,South Nathan,South Australia,Australia,464,26925,2021-06-29,2021-07-25,2291,691,113,3,339,Jacket,Parka,S,indigo,119,53,29,Tuesday,6,25,4
496,104,Nanny Franey,Agender,73,9268 Swift SummitSuite 218,7112,Joelland,Australian Capital Territory,Australia,567,25661,2021-06-21,2021-06-23,2829,1234,112,1,112,Trousers,Tracksuit Bottoms,XL,orange,91,42,21,Monday,6,23,2
497,104,Nanny Franey,Agender,73,9268 Swift SummitSuite 218,7112,Joelland,Australian Capital Territory,Australia,567,25661,2021-06-21,2021-06-23,2830,556,98,1,98,Jacket,Leather,S,violet,113,65,21,Monday,6,23,2
498,104,Nanny Franey,Agender,73,9268 Swift SummitSuite 218,7112,Joelland,Australian Capital Territory,Australia,567,25661,2021-06-21,2021-06-23,2831,1236,112,1,112,Trousers,Tracksuit Bottoms,S,yellow,91,49,21,Monday,6,23,2
499,104,Nanny Franey,Agender,73,9268 Swift SummitSuite 218,7112,Joelland,Australian Capital Territory,Australia,567,25661,2021-06-21,2021-06-23,2832,827,117,1,117,Jacket,Shearling,M,blue,95,73,21,Monday,6,23,2
500,104,Nanny Franey,Agender,73,9268 Swift SummitSuite 218,7112,Joelland,Australian Capital Territory,Australia,567,25661,2021-06-21,2021-06-23,2833,3,96,2,192,Shirt,Oxford Cloth,L,red,114,69,21,Monday,6,23,2
501,104,Nanny Franey,Agender,73,9268 Swift SummitSuite 218,7112,Joelland,Australian Capital Territory,Australia,567,25661,2021-06-21,2021-06-23,2834,778,91,1,91,Jacket,Pullover,L,orange,114,56,21,Monday,6,23,2
502,104,Nanny Franey,Agender,73,9268 Swift SummitSuite 218,7112,Joelland,Australian Capital Territory,Australia,567,25661,2021-06-21,2021-06-23,2835,953,97,1,97,Trousers,Slim-Fit,L,orange,119,66,21,Monday,6,23,2
503,106,Rachel Colebrook,Genderqueer,38,6553 Gibson AvenueSuite 245,7712,Stokestown,Australian Capital Territory,Australia,97,17772,2021-03-29,2021-03-31,429,120,92,1,92,Shirt,Denim,XS,green,115,66,29,Monday,3,31,2
504,106,Rachel Colebrook,Genderqueer,38,6553 Gibson AvenueSuite 245,7712,Stokestown,Australian Capital Territory,Australia,97,17772,2021-03-29,2021-03-31,430,541,98,1,98,Jacket,Leather,S,green,113,77,29,Monday,3,31,2
505,106,Rachel Colebrook,Genderqueer,38,6553 Gibson AvenueSuite 245,7712,Stokestown,Australian Capital Territory,Australia,97,17772,2021-03-29,2021-03-31,431,856,113,3,339,Trousers,Chinos,S,green,100,61,29,Monday,3,31,2
506,106,Rachel Colebrook,Genderqueer,38,6553 Gibson AvenueSuite 245,7712,Stokestown,Australian Capital Territory,Australia,97,17772,2021-03-29,2021-03-31,432,1183,99,1,99,Trousers,High-Waisted,L,indigo,98,55,29,Monday,3,31,2
507,106,Rachel Colebrook,Genderqueer,38,6553 Gibson AvenueSuite 245,7712,Stokestown,Australian Capital Territory,Australia,97,17772,2021-03-29,2021-03-31,433,307,105,3,315,Shirt,Cuban Collar,M,indigo,93,58,29,Monday,3,31,2
508,106,Rachel Colebrook,Genderqueer,38,6553 Gibson AvenueSuite 245,7712,Stokestown,Australian Capital Territory,Australia,97,17772,2021-03-29,2021-03-31,434,1209,105,3,315,Trousers,Pleated,XL,green,90,55,29,Monday,3,31,2
509,106,Rachel Colebrook,Genderqueer,38,6553 Gibson AvenueSuite 245,7712,Stokestown,Australian Capital Territory,Australia,97,17772,2021-03-29,2021-03-31,435,545,98,1,98,Jacket,Leather,XS,blue,113,77,29,Monday,3,31,2
510,106,Rachel Colebrook,Genderqueer,38,6553 Gibson AvenueSuite 245,7712,Stokestown,Australian Capital Territory,Australia,97,17772,2021-03-29,2021-03-31,436,476,118,1,118,Jacket,Puffer,S,blue,110,76,29,Monday,3,31,2
511,106,Rachel Colebrook,Genderqueer,38,6553 Gibson AvenueSuite 245,7712,Stokestown,Australian Capital Territory,Australia,835,34923,2021-01-02,2021-01-07,4187,1031,90,1,90,Trousers,Relaxed Leg,S,green,95,51,2,Saturday,1,7,5
512,106,Rachel Colebrook,Genderqueer,38,6553 Gibson AvenueSuite 245,7712,Stokestown,Australian Capital Territory,Australia,835,34923,2021-01-02,2021-01-07,4188,52,104,2,208,Shirt,Dress,M,green,119,65,2,Saturday,1,7,5
513,106,Rachel Colebrook,Genderqueer,38,6553 Gibson AvenueSuite 245,7712,Stokestown,Australian Capital Territory,Australia,835,34923,2021-01-02,2021-01-07,4189,279,95,3,285,Shirt,Polo,XL,violet,117,79,2,Saturday,1,7,5
514,106,Rachel Colebrook,Genderqueer,38,6553 Gibson AvenueSuite 245,7712,Stokestown,Australian Capital Territory,Australia,835,34923,2021-01-02,2021-01-07,4190,922,96,2,192,Trousers,Drawstring,M,yellow,104,55,2,Saturday,1,7,5
515,106,Rachel Colebrook,Genderqueer,38,6553 Gibson AvenueSuite 245,7712,Stokestown,Australian Capital Territory,Australia,835,34923,2021-01-02,2021-01-07,4191,379,94,3,282,Shirt,Henley,XL,indigo,92,52,2,Saturday,1,7,5
516,107,Sandy Yushachkov,Genderfluid,35,20 Morrison RoadSuite 781,7264,Claudiaview,Western Australia,Australia,229,15827,2021-10-08,2021-10-20,1113,523,102,2,204,Jacket,Windbreaker,L,violet,109,72,8,Friday,10,20,12
517,107,Sandy Yushachkov,Genderfluid,35,20 Morrison RoadSuite 781,7264,Claudiaview,Western Australia,Australia,229,15827,2021-10-08,2021-10-20,1114,695,113,1,113,Jacket,Parka,XS,violet,119,59,8,Friday,10,20,12
518,107,Sandy Yushachkov,Genderfluid,35,20 Morrison RoadSuite 781,7264,Claudiaview,Western Australia,Australia,229,15827,2021-10-08,2021-10-20,1115,145,91,3,273,Shirt,Linen,XS,orange,116,70,8,Friday,10,20,12
519,107,Sandy Yushachkov,Genderfluid,35,20 Morrison RoadSuite 781,7264,Claudiaview,Western Australia,Australia,597,22758,2021-08-04,2021-08-16,2993,1038,90,2,180,Trousers,Relaxed Leg,L,blue,95,61,4,Wednesday,8,16,12
520,107,Sandy Yushachkov,Genderfluid,35,20 Morrison RoadSuite 781,7264,Claudiaview,Western Australia,Australia,705,11686,2021-01-14,2021-01-25,3498,231,106,3,318,Shirt,Chambray,S,blue,105,61,14,Thursday,1,25,11
521,107,Sandy Yushachkov,Genderfluid,35,20 Morrison RoadSuite 781,7264,Claudiaview,Western Australia,Australia,705,11686,2021-01-14,2021-01-25,3499,59,104,2,208,Shirt,Dress,XL,blue,119,66,14,Thursday,1,25,11
522,107,Sandy Yushachkov,Genderfluid,35,20 Morrison RoadSuite 781,7264,Claudiaview,Western Australia,Australia,705,11686,2021-01-14,2021-01-25,3500,927,96,2,192,Trousers,Drawstring,M,green,104,52,14,Thursday,1,25,11
523,107,Sandy Yushachkov,Genderfluid,35,20 Morrison RoadSuite 781,7264,Claudiaview,Western Australia,Australia,705,11686,2021-01-14,2021-01-25,3501,1090,115,2,230,Trousers,Cropped,XS,orange,99,78,14,Thursday,1,25,11
524,107,Sandy Yushachkov,Genderfluid,35,20 Morrison RoadSuite 781,7264,Claudiaview,Western Australia,Australia,705,11686,2021-01-14,2021-01-25,3502,980,106,2,212,Trousers,Wool,XS,red,111,44,14,Thursday,1,25,11
525,107,Sandy Yushachkov,Genderfluid,35,20 Morrison RoadSuite 781,7264,Claudiaview,Western Australia,Australia,705,11686,2021-01-14,2021-01-25,3503,1008,106,3,318,Trousers,Wool,L,indigo,111,41,14,Thursday,1,25,11
526,107,Sandy Yushachkov,Genderfluid,35,20 Morrison RoadSuite 781,7264,Claudiaview,Western Australia,Australia,705,11686,2021-01-14,2021-01-25,3504,666,113,3,339,Jacket,Parka,S,red,119,66,14,Thursday,1,25,11
527,107,Sandy Yushachkov,Genderfluid,35,20 Morrison RoadSuite 781,7264,Claudiaview,Western Australia,Australia,705,11686,2021-01-14,2021-01-25,3505,1007,106,2,212,Trousers,Wool,M,indigo,111,56,14,Thursday,1,25,11
528,107,Sandy Yushachkov,Genderfluid,35,20 Morrison RoadSuite 781,7264,Claudiaview,Western Australia,Australia,705,11686,2021-01-14,2021-01-25,3506,833,117,3,351,Jacket,Shearling,L,indigo,95,66,14,Thursday,1,25,11
529,107,Sandy Yushachkov,Genderfluid,35,20 Morrison RoadSuite 781,7264,Claudiaview,Western Australia,Australia,705,11686,2021-01-14,2021-01-25,3507,1111,115,1,115,Trousers,Cropped,S,indigo,99,65,14,Thursday,1,25,11
530,107,Sandy Yushachkov,Genderfluid,35,20 Morrison RoadSuite 781,7264,Claudiaview,Western Australia,Australia,744,23613,2021-01-25,2021-02-14,3714,553,98,2,196,Jacket,Leather,L,indigo,113,79,25,Monday,1,14,11
531,107,Sandy Yushachkov,Genderfluid,35,20 Morrison RoadSuite 781,7264,Claudiaview,Western Australia,Australia,744,23613,2021-01-25,2021-02-14,3715,210,106,2,212,Shirt,Chambray,XS,red,105,48,25,Monday,1,14,11
532,107,Sandy Yushachkov,Genderfluid,35,20 Morrison RoadSuite 781,7264,Claudiaview,Western Australia,Australia,744,23613,2021-01-25,2021-02-14,3716,1009,106,3,318,Trousers,Wool,XL,indigo,111,51,25,Monday,1,14,11
533,107,Sandy Yushachkov,Genderfluid,35,20 Morrison RoadSuite 781,7264,Claudiaview,Western Australia,Australia,744,23613,2021-01-25,2021-02-14,3717,1058,93,1,93,Trousers,Joggers,L,orange,94,49,25,Monday,1,14,11
534,107,Sandy Yushachkov,Genderfluid,35,20 Morrison RoadSuite 781,7264,Claudiaview,Western Australia,Australia,744,23613,2021-01-25,2021-02-14,3718,1084,93,1,93,Trousers,Joggers,XL,violet,94,40,25,Monday,1,14,11
535,107,Sandy Yushachkov,Genderfluid,35,20 Morrison RoadSuite 781,7264,Claudiaview,Western Australia,Australia,744,23613,2021-01-25,2021-02-14,3719,43,104,2,208,Shirt,Dress,L,orange,119,73,25,Monday,1,14,11
536,108,Merrill Care,Bigender,57,7285 Mason BoulevardSuite 754,1392,Port Rosemouth,Queensland,Australia,788,18355,2021-10-08,2021-10-13,3948,184,98,1,98,Shirt,Camp Collared,XL,orange,112,48,8,Friday,10,13,5
537,108,Merrill Care,Bigender,57,7285 Mason BoulevardSuite 754,1392,Port Rosemouth,Queensland,Australia,788,18355,2021-10-08,2021-10-13,3949,528,98,2,196,Jacket,Leather,L,red,113,76,8,Friday,10,13,5
538,108,Merrill Care,Bigender,57,7285 Mason BoulevardSuite 754,1392,Port Rosemouth,Queensland,Australia,788,18355,2021-10-08,2021-10-13,3950,18,96,3,288,Shirt,Oxford Cloth,L,green,114,52,8,Friday,10,13,5
